"","ReefID","bin.score","DHW","X","Y","year"
"5461","12-027a",0,3.75,-4998.94212584645,3702.25204958741,"2017"
"5491","12-029",0,8.36,-5035.96124262815,3670.85731068629,"2017"
"5511","12-031",0,8.33,-5036.61450668619,3669.65150273619,"2017"
"5521","12-032",0,8.89,-5038.35849387451,3666.55699464527,"2017"
"5531","12-033",0,6.07,-5031.245344312,3675.84924154825,"2017"
"5541","12-034",0,6.49,-5032.69090641356,3673.68917166262,"2017"
"5551","12-035",0,6.49,-5034.12016834913,3671.40439707852,"2017"
"5561","12-036",1,6.07,-5030.11383285105,3677.09003144245,"2017"
"5572","12-037",0,8.96,-5038.19544204509,3664.49514741798,"2017"
"5581","12-038a",0,8.1,-5034.79078656237,3670.19508161459,"2017"
"5601","12-038c",0,8.1,-5035.7175712544,3668.64496267183,"2017"
"5611","12-039",1,5.72,-5028.96231781926,3678.27888492524,"2017"
"5621","12-040",0,5.72,-5028.17596752381,3678.53426477121,"2017"
"5631","12-042",0,5.72,-5027.25415566266,3678.89382928287,"2017"
"5641","12-043a",0,5.88,-5027.0601546596,3678.17635051084,"2017"
"5651","12-043b",0,5.88,-5026.78005969496,3677.58294538443,"2017"
"5661","12-046",0,5.76,-5025.90375220229,3677.71031598961,"2017"
"5671","12-048",0,5.58,-5023.9019410192,3679.55409682555,"2017"
"5681","12-051",0,5.06,-5024.51128265191,3678.15240610131,"2017"
"5711","12-053",0,6.27,-5025.83836734416,3675.77207943772,"2017"
"5721","12-054",1,7,-5029.02679256468,3670.69631176159,"2017"
"5731","12-055a",1,7,-5030.60452467125,3668.43613107641,"2017"
"5741","12-055b",1,7,-5029.93109332348,3669.20089867325,"2017"
"5752","12-056",0,7.92,-5031.39441729689,3666.26667175731,"2017"
"5761","12-058",0,6.1,-5024.09328175677,3673.4402718287,"2017"
"5771","12-059",0,4.57,-5021.34124916555,3676.24680748031,"2017"
"5781","12-061",0,4.57,-5018.75723291045,3678.95357850821,"2017"
"579","12-062",0,3.15,-5017.59114793911,3679.43840494079,"2017"
"5801","12-068",0,4.28,-5017.37181521731,3678.71660546397,"2017"
"5811","12-069",0,4.91,-5017.55424591515,3677.3096547861,"2017"
"5821","12-070",0,4.91,-5016.94952847076,3677.40661866479,"2017"
"5831","12-071",0,4.91,-5017.65967405039,3676.22237624284,"2017"
"5861","12-076",0,4.72,-4991.19343100341,3708.13103571762,"2017"
"5881","12-078",0,4.79,-4994.13797221829,3702.65798350728,"2017"
"589","12-080",0,4.79,-4991.78723240712,3704.78765972136,"2017"
"591","12-085",1,6.42,-4993.81980647287,3697.69228343337,"2017"
"5922","12-086",1,6.23,-4992.35372602376,3698.70478711785,"2017"
"5932","12-088",1,6.58,-4988.86717978679,3703.3333570573,"2017"
"5951","12-094",0,5.31,-5018.20418103168,3673.61551801227,"2017"
"5971","12-098",0,5.23,-5017.32554297679,3672.86753146351,"2017"
"5991","12-101",0,6.43,-5018.03294798149,3671.19581039167,"2017"
"6011","12-104",0,6.42,-5018.93914595381,3668.50680295671,"2017"
"6031","12-107",0,6.41,-5018.5118938454,3667.02589038947,"2017"
"6051","12-110",0,6.21,-5015.93168907937,3669.69347274661,"2017"
"6061","12-111",0,6.21,-5015.44033489134,3669.68462827525,"2017"
"6073","12-112",1,5.5,-5002.96688535488,3687.15753291782,"2017"
"608","12-113",1,5.65,-5013.96352445177,3670.69565719201,"2017"
"6091","12-114",0,6.91,-5015.08321291794,3668.68719920509,"2017"
"6103","12-115",1,5.96,-5001.78250053964,3686.28464818893,"2017"
"6111","12-116",0,6.75,-5013.58814265753,3669.06127006698,"2017"
"6122","12-118",0,6.85,-5015.34615546331,3665.30485343861,"2017"
"6151","12-127",0,6.96,-5012.78390596432,3666.13426707155,"2017"
"6162","12-129",0,6.74,-4998.85949380221,3685.37149115918,"2017"
"6202","12-134",0,7.33,-5012.06776996237,3665.36467874954,"2017"
"6231","12-137",0,7.37,-5011.90538144344,3664.32003743192,"2017"
"6252","12-143",0,7.87,-5012.7245364021,3661.75483609469,"2017"
"6272","13-002",0,8.28,-5012.35008479419,3661.24182487351,"2017"
"6283","13-005",0,8.28,-5013.04280398838,3659.59646939476,"2017"
"6291","13-006",0,7.79,-4997.3920658162,3680.86421483631,"2017"
"6341","13-014",0,7.71,-5001.36330483911,3674.24639310749,"2017"
"635","13-015",0,8.78,-5014.09985644908,3656.62346353515,"2017"
"6391","13-022",0,7.85,-4998.0164891025,3677.06970993004,"2017"
"640","13-024",1,8.4,-4996.1718529712,3677.83342097555,"2017"
"6411","13-026",1,8.2,-4996.97719783429,3676.16557198787,"2017"
"6432","13-028",0,9.25,-5016.11170287364,3651.11117042256,"2017"
"6461","13-032",0,8.32,-4998.46498921387,3672.4717751399,"2017"
"6481","13-036",1,8.28,-5000.64454616192,3668.0394836053,"2017"
"6492","13-040",1,8.02,-5012.8052712385,3650.0424217094,"2017"
"6501","13-041",1,8.4,-4996.93338585781,3671.47754594202,"2017"
"654","13-050b",1,8.12,-5012.71233798579,3648.51438946962,"2017"
"6552","13-052",1,8.37,-4998.3505218977,3667.49525218342,"2017"
"6572","13-055",0,8.3,-5001.58775741822,3662.75458075608,"2017"
"6582","13-056",1,8,-5011.98520611898,3646.93772536423,"2017"
"6601","13-060",1,8.41,-4997.67706140537,3664.36044968702,"2017"
"6612","13-061a",1,7.93,-5012.28817268085,3645.01488528186,"2017"
"6621","13-061b",0,7.93,-5011.88276643537,3644.56707826507,"2017"
"6631","13-061c",0,7.93,-5011.61605874776,3644.16493013775,"2017"
"6641","13-063",1,7.97,-5001.67783767384,3658.6230593144,"2017"
"6661","13-072",1,8.78,-4995.45408339748,3664.35289901198,"2017"
"6671","13-074",0,8.46,-5015.63875480217,3637.03864278723,"2017"
"6692","13-076",1,8.16,-4998.42702272998,3658.3503560936,"2017"
"6703","13-077",1,7.35,-5000.38656012453,3654.37211306515,"2017"
"6712","13-078",1,6.54,-5003.79375193651,3646.15467274939,"2017"
"6721","13-079c",0,6.54,-5003.72639120312,3647.72777839431,"2017"
"6751","13-087",0,7.57,-4996.02277109697,3651.45854826935,"2017"
"6762","13-088",1,6.91,-5001.03107913261,3645.47724207356,"2017"
"677","13-089",1,7,-5003.0815126744,3641.93057402071,"2017"
"6791","13-093b",1,6.86,-5003.87204437487,3640.63887193255,"2017"
"6801","13-093c",1,6.86,-5004.83887292321,3638.97214578345,"2017"
"6832","13-108",1,6.44,-4999.92239596011,3639.32735004241,"2017"
"6861","13-116",0,8.48,-5016.64225687346,3632.81914786004,"2017"
"687","13-117a",0,7.94,-5016.19680494921,3631.22805603091,"2017"
"6881","13-117b",0,7.8,-5015.78895415487,3631.40099313294,"2017"
"6891","13-118a",0,8.78,-5015.77772303882,3630.29566070978,"2017"
"6901","13-119",0,8.96,-5018.63333216328,3624.07354529301,"2017"
"6911","13-120",0,8.78,-5021.84472431411,3616.89451385309,"2017"
"6921","13-121",1,9.01,-5022.79062413926,3613.62184015974,"2017"
"6931","13-122",1,7.05,-5005.97643209397,3633.34077054332,"2017"
"6951","13-125",0,8.21,-5023.73560413759,3608.41873223852,"2017"
"6961","13-127",0,7.66,-5025.38154862391,3603.57690429256,"2017"
"6971","13-129",0,7.21,-5027.49506970691,3599.19001306792,"2017"
"6981","13-130",0,7.27,-5030.32540458297,3594.08252505593,"2017"
"6991","13-131",0,7.79,-5038.15080390169,3583.8181606521,"2017"
"7001","13-133",0,7.27,-5034.2722446021,3588.26024374017,"2017"
"7022","14-003",1,6.07,-4999.65754439449,3635.1314847151,"2017"
"7032","14-006",1,5,-4990.55514881003,3645.1281617158,"2017"
"7042","14-008",1,5.11,-4993.80989436511,3640.04842703847,"2017"
"7072","14-016",1,7.31,-5008.54640525746,3624.250768768,"2017"
"7082","14-017",1,6.03,-5014.78887532393,3611.45975554527,"2017"
"7091","14-018",1,6.39,-5019.16723287705,3603.98059846369,"2017"
"7122","14-022",1,4.54,-4998.29620555891,3631.6109808173,"2017"
"717","14-026e",1,5.13,-5011.28517813701,3612.06268716074,"2017"
"7251","14-034",0,8.6,-5046.68083151101,3566.93763743006,"2017"
"7262","14-038",1,8.06,-5031.55743419683,3585.71500836074,"2017"
"7272","14-039",1,9.36,-5038.24597700076,3573.45923499055,"2017"
"7311","14-045",0,8.08,-5052.66051531624,3552.13164581834,"2017"
"7321","14-047",0,8.37,-5054.64905383984,3548.73647292841,"2017"
"7331","14-048",1,9.28,-5038.64528961954,3571.18960276433,"2017"
"7341","14-049",0,8.19,-5056.19296745844,3545.86359396889,"2017"
"7361","14-051",1,9.04,-5042.33805673348,3564.93356886273,"2017"
"7382","14-053",1,8.43,-5043.8790171666,3559.38472217061,"2017"
"7402","14-055",1,8.47,-5040.61316846134,3563.64361200031,"2017"
"7412","14-061",1,8.54,-5040.75707192964,3561.40424741697,"2017"
"7433","14-063",1,8.65,-5051.31498534088,3543.54259935059,"2017"
"7442","14-064",1,8.46,-5047.51323971332,3548.65753612592,"2017"
"7521","14-073",0,8.37,-5058.77034808375,3541.84782141894,"2017"
"7531","14-074",0,7.39,-5062.02900511006,3535.55394262425,"2017"
"7541","14-075",0,7.53,-5067.53467771879,3526.62606086383,"2017"
"7551","14-077a",0,7.34,-5071.41788637216,3519.86447191763,"2017"
"7561","14-078",0,7.28,-5073.23333671465,3515.81803650025,"2017"
"7571","14-079",0,6.25,-5076.92455315133,3508.7098490829,"2017"
"7591","14-081",1,7.86,-5057.05186875371,3536.38153860927,"2017"
"7602","14-082",1,7.53,-5060.57519154063,3530.30536431414,"2017"
"7633","14-085",0,6.02,-5078.91712149357,3502.40157643041,"2017"
"7643","14-086",0,6.01,-5083.19183255501,3496.19460600076,"2017"
"7662","14-088",1,7.1,-5067.27341593179,3519.03801246688,"2017"
"7673","14-089",0,5.77,-5085.70423063246,3490.08351485802,"2017"
"7902","14-116b",1,5.42,-5077.7473784966,3493.75491875371,"2017"
"7922","14-116d",0,5.68,-5075.89104627972,3495.18112071954,"2017"
"8173","14-137",0,5.77,-5087.59774984132,3484.85581627135,"2017"
"8182","14-138",0,5.66,-5088.26697074381,3481.40152856799,"2017"
"8192","14-139",0,5.9,-5088.9300931385,3477.9448464179,"2017"
"8231","14-146",0,5.95,-5087.70952009698,3470.84279964723,"2017"
"8281","14-151",0,5.51,-5085.02896401909,3470.07195915038,"2017"
"8291","14-152",0,5.51,-5084.18617172338,3470.79874053706,"2017"
"831","14-153b",0,5.15,-5083.65163267733,3469.62416702623,"2017"
"8323","14-154",0,5.15,-5083.97488349355,3468.05291853908,"2017"
"8333","15-002",1,5.25,-5067.47411843448,3490.59710736111,"2017"
"8393","15-012",1,4.76,-5057.492742951,3485.02454641787,"2017"
"8402","15-013",1,4.93,-5055.42231220156,3484.89865759571,"2017"
"8421","15-017a",1,4.63,-5082.68119142811,3467.69807265837,"2017"
"8432","15-018",1,4.83,-5072.2372858227,3482.14333451283,"2017"
"8443","15-019",1,4.47,-5074.66752990468,3478.60068802288,"2017"
"8462","15-021a",0,5.03,-5083.28796130798,3464.70873789552,"2017"
"8471","15-022",0,4.17,-5077.55019974099,3471.93330550933,"2017"
"8483","15-024",0,3.54,-5073.12441017293,3476.2422327105,"2017"
"8492","15-026",0,4.21,-5081.41463386476,3460.77477338389,"2017"
"8513","15-028",0,4.22,-5070.23004820178,3476.86093025732,"2017"
"8553","15-032",0,4.15,-5080.04020772245,3458.87626215329,"2017"
"8602","15-038",1,3.98,-5079.8871917807,3454.66104144588,"2017"
"8622","15-043",1,4.35,-5061.84581823279,3477.7829903892,"2017"
"8642","15-046",1,4.07,-5079.25981395788,3451.97376351038,"2017"
"8671","15-049",1,4.33,-5060.06424077292,3477.33069971998,"2017"
"8682","15-050",1,4.3,-5078.14432538158,3450.66605638079,"2017"
"8812","15-071a",0,4.65,-5061.4337216371,3473.89169763072,"2017"
"8831","15-075a",1,4.34,-5076.05053822238,3450.17203056134,"2017"
"8862","15-078",1,4.82,-5059.87561067654,3474.04750753025,"2017"
"8872","15-080",1,4.39,-5075.29491884278,3448.62911125237,"2017"
"888","15-081",1,5.69,-5057.82756621124,3474.18945577584,"2017"
"8912","15-085",1,4.39,-5074.33549481298,3447.85472615458,"2017"
"8922","15-086",1,5.52,-5054.86856341888,3474.11491187169,"2017"
"8932","15-087",1,4.29,-5072.14757163177,3447.27433565055,"2017"
"8953","15-089",1,5.81,-5057.47576994163,3465.51936063832,"2017"
"8962","15-090",1,3.83,-5070.26537274273,3446.12744981435,"2017"
"8981","15-092",1,4.27,-5070.66877316084,3443.50810117328,"2017"
"8993","15-093",1,5.86,-5054.36929516616,3464.68658371732,"2017"
"9002","15-094",1,3.95,-5067.99762572111,3444.94911994471,"2017"
"9013","15-095",1,4.86,-5059.05082430678,3456.2278251502,"2017"
"9021","15-096",1,4.42,-5067.72279578399,3441.33391258279,"2017"
"9032","15-098",1,5.48,-5058.04185289741,3454.22093791839,"2017"
"9041","15-099a",1,4.75,-5067.3987591028,3439.63726488039,"2017"
"905","15-099b",1,5,-5067.81108963928,3437.49862616588,"2017"
"906","15-099c",1,5.22,-5067.92700093428,3435.45524285772,"2017"
"908","15-099e",1,5,-5067.94625400322,3436.62681617589,"2017"
"9172","16-015",1,5.86,-5055.07532911572,3454.72051792376,"2017"
"9192","16-019",1,5.6,-5064.80798928208,3436.87394375279,"2017"
"9212","16-020a",1,6.92,-5055.45795921201,3449.8824672974,"2017"
"9233","16-023",1,7.53,-5054.35102615539,3447.8448909122,"2017"
"9251","16-025",1,6.18,-5064.94310798036,3430.55699166346,"2017"
"9262","16-026",1,7.02,-5057.45466478141,3435.82750774323,"2017"
"9293","16-029",1,7.99,-5052.62359439982,3437.62771736309,"2017"
"9301","16-030",1,7.1,-5065.97695734078,3417.46271536904,"2017"
"9311","16-032",1,6.97,-5064.62518290627,3417.383057112,"2017"
"9341","16-040",1,6.96,-5054.84825781957,3427.22218779429,"2017"
"9351","16-043a",1,7.29,-5056.60411630113,3419.36217121952,"2017"
"9371","16-044b",1,7.41,-5059.78410646083,3413.78700731275,"2017"
"9382","16-046",1,7.5,-5056.24268526274,3418.18780053718,"2017"
"9403","16-049",1,7.62,-5056.57207399525,3411.98449843443,"2017"
"943","16-054a",1,9.11,-5052.64335997938,3408.87720501918,"2017"
"9451","16-057",1,6.76,-5064.29434866722,3414.86384965195,"2017"
"9471","16-060",1,6.82,-5063.27771086135,3412.78385029166,"2017"
"9481","16-063",1,8.56,-5074.13187730215,3390.42652639864,"2017"
"9492","16-064",1,7.36,-5062.00136385939,3407.93923538139,"2017"
"950","16-065",1,8.29,-5074.55846195,3387.5573749979,"2017"
"9511","16-067",1,8.46,-5072.81656954013,3386.65234528434,"2017"
"9522","16-068",1,9.03,-5067.2554720215,3394.19279469976,"2017"
"9533","16-071",1,8.87,-5066.96184771837,3390.75388512166,"2017"
"9553","16-073",1,8.88,-5067.98395804743,3386.31861808499,"2017"
"9561","16-074",1,8.88,-5065.08080041431,3389.49510942016,"2017"
"9593","17-001a",1,8.72,-5063.51269632679,3387.16716393405,"2017"
"9613","17-004",1,8.7,-5059.7923717898,3389.79498262079,"2017"
"9632","17-006",1,7.99,-5068.4269121254,3374.86757993055,"2017"
"9641","17-008",1,7.11,-5075.26732857388,3363.24984384086,"2017"
"9663","17-010",1,7.98,-5063.0216132428,3377.89341435101,"2017"
"9673","17-011",1,7.77,-5067.45952071956,3370.63858123623,"2017"
"9711","17-014",1,6.86,-5073.35680382064,3360.05329197591,"2017"
"9721","17-016a",1,7.24,-5069.25960909622,3362.69308940922,"2017"
"9743","17-017",1,7.32,-5064.12637127344,3369.69580889354,"2017"
"9761","17-018a",1,7.79,-5063.00890693758,3365.75504832342,"2017"
"977","17-021a",1,7.45,-5065.43190127318,3358.48556592965,"2017"
"9782","17-023",1,7.45,-5065.0834485211,3357.73214173956,"2017"
"9793","17-024",1,8.29,-5060.62971072685,3363.54774988406,"2017"
"9833","17-034",1,7.68,-5058.9285359975,3363.68944887843,"2017"
"9843","17-035",1,6.61,-5067.13241099047,3351.31821382509,"2017"
"9853","17-037",1,8.01,-5060.79585686279,3356.02291889378,"2017"
"9863","17-042",1,7.57,-5060.56322608472,3353.32544560653,"2017"
"9903","17-044",1,8.77,-5054.18768910753,3359.26605994408,"2017"
"9923","17-047",1,8.24,-5055.70537995529,3353.91714738087,"2017"
"9943","17-051",1,7.45,-5056.36188406964,3348.00155415195,"2017"
"9981","17-057",1,6.65,-5069.12298115725,3345.23085130936,"2017"
"9992","17-059a",1,7.35,-5063.52888107258,3346.39621967267,"2017"
"1000","17-059b",1,7.05,-5063.67793995418,3344.65245722217,"2017"
"10021","17-060",1,7.73,-5060.062981284,3349.18262605271,"2017"
"1003","17-061",1,7.29,-5060.26140264554,3348.24235427054,"2017"
"10042","17-062",1,7.26,-5067.66565506833,3335.59654513017,"2017"
"10053","17-063a",1,7.29,-5059.81707101564,3346.47996802658,"2017"
"10062","17-064",1,7.3,-5060.43347888016,3343.08043232219,"2017"
"10071","17-065",1,7.15,-5069.41854092972,3326.55858301087,"2017"
"10083","17-066",1,7.37,-5061.05774337754,3338.42073800073,"2017"
"10091","17-067",1,7.24,-5059.39168715044,3336.00892166661,"2017"
"10102","17-068",1,6.98,-5071.5423066342,3318.72391243875,"2017"
"10113","17-069",1,6.77,-5068.36883311863,3320.43860864205,"2017"
"10222","18-017",1,6.43,-5068.3757198051,3317.91656132238,"2017"
"10233","18-018",1,7.75,-5054.72887319321,3338.04532555109,"2017"
"10242","18-019",1,6.8,-5071.94475777788,3311.23945477853,"2017"
"10273","18-023",1,7.43,-5075.88004356909,3300.0947693722,"2017"
"10283","18-024",1,7.35,-5059.40052581656,3319.61462497585,"2017"
"1029","18-025",1,7.09,-5068.21353901285,3304.16999219595,"2017"
"10303","18-026",1,7.47,-5057.35626363823,3317.0096652324,"2017"
"10313","18-027",1,7.23,-5061.68182318539,3308.48763063027,"2017"
"10331","18-029",1,7.32,-5052.98324289135,3317.92641253618,"2017"
"10343","18-030",1,6.75,-5068.54789936684,3292.81070898235,"2017"
"10353","18-031",1,6.33,-5067.36752875638,3292.04387456274,"2017"
"10363","18-032",1,6.53,-5060.16589009863,3302.45799762912,"2017"
"10372","18-033",1,7.74,-5077.11581358151,3293.72952741617,"2017"
"10382","18-034",1,6.43,-5096.13008895231,3260.36464433339,"2017"
"10402","18-037",1,7.23,-5082.96020776708,3275.1489484046,"2017"
"10412","18-039",1,5.78,-5095.4125172516,3252.39090685325,"2017"
"10431","18-042",1,6.8,-5072.40325927654,3286.75044631518,"2017"
"10441","18-043",1,6.19,-5069.07343077649,3287.15992170761,"2017"
"10451","18-044",1,6.34,-5073.08643996914,3281.74204938741,"2017"
"10473","18-048",1,8.46,-5035.79672136734,3334.3846101382,"2017"
"10483","18-049a",1,8.46,-5034.61504977248,3333.60218229249,"2017"
"10492","18-049b",1,8.33,-5033.43098351085,3332.8181688506,"2017"
"10503","18-049c",1,8.59,-5032.83798593191,3332.42552353339,"2017"
"10512","18-049d",1,8.33,-5034.01230258192,3331.94005796045,"2017"
"10523","18-049e",1,8.46,-5035.49218032563,3332.91956767135,"2017"
"10543","18-052a",1,8.5,-5036.60819456713,3326.07877935227,"2017"
"10562","18-053",1,8.44,-5033.59767698953,3330.20064840386,"2017"
"10601","18-054d",1,8.79,-5041.84721230602,3312.88229011963,"2017"
"10612","18-054e",1,8.69,-5039.16253344391,3317.67037543518,"2017"
"10622","18-054f",1,8.5,-5038.03724949616,3321.97273750886,"2017"
"10631","18-054g",1,8.5,-5037.47196466435,3324.12401704744,"2017"
"10642","18-058",1,8.13,-5033.05026699396,3324.9902271623,"2017"
"10672","18-062",1,8.13,-5031.59052014624,3326.5498490682,"2017"
"10682","18-064",1,8.05,-5029.51535689286,3326.43891162364,"2017"
"10693","18-065",1,8.05,-5030.3760667824,3324.48611408863,"2017"
"10702","18-066",1,8.31,-5031.68129024408,3314.00314037718,"2017"
"10722","18-069a",1,5.88,-5074.64591937347,3277.35717115493,"2017"
"10731","18-069b",1,5.88,-5073.66650318289,3277.29901847583,"2017"
"10742","18-070",1,5.61,-5092.43462338194,3251.17354007622,"2017"
"10751","18-071",1,5.25,-5089.21366533254,3254.36791799051,"2017"
"10772","18-074",0,4.85,-5092.92420416701,3245.79970871532,"2017"
"10783","18-075",1,5.53,-5066.06253658906,3283.65722887885,"2017"
"10791","18-077",1,4.79,-5087.63322144903,3250.42969324689,"2017"
"10803","18-078",1,5.48,-5066.83472949361,3277.88163606625,"2017"
"10822","18-080",1,5.52,-5097.54402624147,3242.49369146484,"2017"
"1083","18-081",1,5.24,-5097.34507999838,3238.43297391281,"2017"
"1084","18-083",1,4.42,-5095.42702397871,3239.34036254491,"2017"
"10852","18-084a",1,4.41,-5098.21370841624,3234.17664764537,"2017"
"10862","18-084b",1,4.42,-5096.48445977621,3235.5757700365,"2017"
"10881","18-085a",1,4.07,-5094.58244884883,3237.40337424266,"2017"
"10892","18-086",1,4.4,-5102.64924702772,3224.51371905025,"2017"
"10922","18-091",1,3.24,-5099.33157333206,3222.41718373515,"2017"
"10952","18-096",1,3.71,-5094.18325133231,3227.04205615013,"2017"
"10982","18-100a",1,3.07,-5097.03657324057,3216.61683900944,"2017"
"11003","18-101",0,4.25,-5109.38747554238,3197.66074937767,"2017"
"11042","18-106",1,3.62,-5092.68893803392,3219.46467622321,"2017"
"11051","18-115",0,4.86,-5124.93932898141,3171.02931212777,"2017"
"11063","18-118",0,4.71,-5114.54259316005,3185.99968435416,"2017"
"11071","18-119",0,4.24,-5130.95348624386,3159.46706438087,"2017"
"11081","18-120",0,4.62,-5132.94092802496,3154.50099593177,"2017"
"11273","19-024",0,3.47,-5114.06007003761,3181.98366220026,"2017"
"1129","19-026",0,4.05,-5131.21661716025,3153.13248945547,"2017"
"11311","19-028",0,2.92,-5116.40179019528,3174.77745665679,"2017"
